sample_id,POINT_X,POINT_Y,observed_class,split,model,predicted_probability,predicted_class
396,313723.5082,2491418.402,1,train,Random Forest,0.7014871036013718,1
397,311676.0691,2494561.131,1,train,Random Forest,0.7990097365637674,1
398,311434.0196,2491356.608,0,train,Random Forest,0.3589563748806685,0
399,296023.6837,2482399.597,0,train,Random Forest,0.5600302803130557,1
400,307630.5352,2497057.742,0,train,Random Forest,0.39472169646005123,0
401,304297.4143,2473036.446,0,train,Random Forest,0.49517026430368816,0
402,310248.1929,2468551.562,0,train,Random Forest,0.5347114731836041,1
403,308354.136,2469082.136,0,validation,Random Forest,0.44734099329119564,0
404,304742.2315,2457420.926,1,test,Random Forest,0.8267905331210208,1
405,307939.565,2470874.986,0,validation,Random Forest,0.3956410139246275,0
406,296942.947,2468794.819,0,train,Random Forest,0.3282635460128978,0
407,307741.5435,2467706.1,1,validation,Random Forest,0.36471126086430355,0
408,307477.7563,2453579.456,0,train,Random Forest,0.44212536741386516,0
409,296060.0544,2479295.547,0,train,Random Forest,0.42677717245272,0
410,296727.5411,2445622.245,0,test,Random Forest,0.7914980569303339,1
411,304832.3938,2486533.863,0,train,Random Forest,0.38014902095374076,0
412,303069.5871,2488131.861,0,train,Random Forest,0.23842813103753624,0
413,292199.1526,2490194.919,0,train,Random Forest,0.2880845396089712,0
414,302207.1731,2474742.77,0,train,Random Forest,0.2790942467253497,0
415,305555.7038,2489911.503,0,train,Random Forest,0.3459808308517834,0
416,314212.8925,2489296.775,1,train,Random Forest,0.768419098773586,1
417,301903.6747,2474172.138,0,train,Random Forest,0.42033357304155644,0
418,311731.5379,2466565.932,0,train,Random Forest,0.6864973993523501,1
419,306672.9869,2496278.764,0,train,Random Forest,0.29542246475676165,0
420,314538.8562,2498090.984,0,train,Random Forest,0.41529492680591723,0
421,312639.9943,2471537.73,0,train,Random Forest,0.668459795990957,1
422,304151.3174,2477325.356,0,test,Random Forest,0.30149229345996814,0
423,298155.1174,2450806.903,0,test,Random Forest,0.47262567905224084,0
424,301824.7384,2463088.185,0,train,Random Forest,0.5194655434899423,1
425,311899.1137,2496258.49,0,train,Random Forest,0.39484264496287397,0
426,302172.3956,2471087.15,0,train,Random Forest,0.5569088587546854,1
427,298635.3679,2439925.748,0,train,Random Forest,0.44110004509965717,0
428,301971.4413,2454137.399,0,train,Random Forest,0.5617832579229881,1
429,307898.1383,2468965.186,1,validation,Random Forest,0.7232338744097558,1
430,299419.6445,2495671.4,0,train,Random Forest,0.5320192465664552,1
431,309066.98,2462811.901,0,train,Random Forest,0.4688500500963455,0
432,302525.7541,2494521.825,0,train,Random Forest,0.486349992714712,0
433,305417.7983,2453031.962,0,train,Random Forest,0.711486466226838,1
434,306913.7285,2486097.899,0,train,Random Forest,0.35054184604156435,0
435,302205.3284,2456981.35,1,train,Random Forest,0.8651023318593682,1
436,305560.4624,2476692.522,1,train,Random Forest,0.6796139729533249,1
437,297539.0877,2473639.022,0,validation,Random Forest,0.27439613665060286,0
438,307820.5966,2485810.881,0,train,Random Forest,0.25830822670962245,0
439,303186.2395,2457631.18,0,train,Random Forest,0.5413650526177116,1
440,305132.7386,2495643.6,0,train,Random Forest,0.344125656612833,0
441,300036.8763,2454847.389,0,train,Random Forest,0.4276584501568008,0
442,302074.5563,2451345.177,1,train,Random Forest,0.8535683873448486,1
443,311892.5261,2476040.711,0,train,Random Forest,0.20835743040560992,0
444,291934.7209,2491481.779,0,train,Random Forest,0.23969369149598763,0
445,296731.6434,2483110.661,1,train,Random Forest,0.6225581170568202,1
446,305905.2125,2487748.42,0,train,Random Forest,0.32724399928594533,0
447,311605.6411,2496047.6,0,train,Random Forest,0.3367779080106478,0
448,301500.6863,2459039.916,0,train,Random Forest,0.4387771062382229,0
449,307999.1552,2462949.527,1,train,Random Forest,0.8530620375263008,1
450,319570.723,2496022.456,1,train,Random Forest,0.6337130541132665,1
451,309341.7172,2472442.903,0,train,Random Forest,0.2726576973470658,0
452,311663.0363,2465607.669,1,train,Random Forest,0.630607582210799,1
453,300176.0939,2454600.217,1,train,Random Forest,0.7889009087435803,1
454,301936.7843,2463343.898,0,train,Random Forest,0.4695819612124698,0
455,296717.7756,2477126.743,0,train,Random Forest,0.3451713980455026,0
456,296502.5179,2478152.262,0,train,Random Forest,0.5978775942633935,1
457,303841.2902,2474001.079,0,train,Random Forest,0.2798372194262404,0
458,299960.6352,2449315.164,0,train,Random Forest,0.5923959237766823,1
459,298415.9496,2448862.414,0,test,Random Forest,0.35445791027244117,0
460,293619.6,2479423.431,1,train,Random Forest,0.8202282812275048,1
461,309496.8313,2452511.872,0,train,Random Forest,0.18228991952243584,0
462,305149.7438,2451890.16,1,train,Random Forest,0.7641994461546673,1
463,305758.7627,2457998.764,0,test,Random Forest,0.7026767517974463,1
464,310609.8958,2486593.316,0,test,Random Forest,0.5171089732392484,1
465,311610.0158,2472253.426,0,train,Random Forest,0.5059665532954285,1
466,310601.4612,2463916.044,0,train,Random Forest,0.31021061629003915,0
467,312726.3789,2497901.27,0,validation,Random Forest,0.456056542829446,0
468,305091.5512,2485328.123,1,train,Random Forest,0.7026920327223315,1
469,294030.1267,2480961.605,0,train,Random Forest,0.65306438435887,1
470,306327.366,2496613.526,0,train,Random Forest,0.2520830308281962,0
471,311256.2626,2497810.591,0,validation,Random Forest,0.4488637743859231,0
472,301076.5741,2452431.947,1,train,Random Forest,0.8868473316447804,1
473,317131.8244,2495151.531,0,train,Random Forest,0.3764643904940116,0
474,306458.4377,2450650.749,0,train,Random Forest,0.5443749290783028,1
475,292009.7122,2443020.027,0,test,Random Forest,0.4680205850080144,0
476,301436.8394,2468203.519,0,train,Random Forest,0.28740558508155484,0
477,300856.1868,2449787.361,0,train,Random Forest,0.2643829935953393,0
478,292831.9457,2436928.74,0,test,Random Forest,0.430243968220516,0
479,296371.7939,2483362.558,0,train,Random Forest,0.32975791042310054,0
480,296324.2738,2473048.345,0,validation,Random Forest,0.274302246926418,0
481,306683.9581,2494635.766,1,train,Random Forest,0.7406948630956911,1
482,309241.9808,2466955.051,1,train,Random Forest,0.5892703622154212,1
483,306790.2649,2474662.778,0,train,Random Forest,0.3039277498284008,0
484,306214.1279,2475044.04,0,train,Random Forest,0.27073280932006993,0
485,301910.2732,2473366.391,0,train,Random Forest,0.41476250770747564,0
486,292202.8895,2480008.622,0,test,Random Forest,0.7455798805966998,1
487,306926.7779,2474008.96,0,train,Random Forest,0.3379849795893455,0
488,302684.9604,2447388.528,0,train,Random Forest,0.21477257819077053,0
489,301636.3584,2450039.441,0,train,Random Forest,0.23894885296106325,0
490,304738.0687,2491669.862,0,train,Random Forest,0.3203781957406845,0
491,302759.6686,2467468.591,0,train,Random Forest,0.45853466381144575,0
492,303839.6296,2474743.936,0,train,Random Forest,0.30452227784812974,0
493,297269.0782,2445475.593,1,test,Random Forest,0.6566126273015329,1
494,307968.3007,2458310.188,0,test,Random Forest,0.7009465217211022,1
495,298148.903,2496935.2,0,train,Random Forest,0.242072191167748,0
496,306902.5137,2497209.253,0,train,Random Forest,0.3700507101186038,0
497,306470.635,2456899.766,0,test,Random Forest,0.6551945098554446,1
498,295150.4999,2478471.625,1,train,Random Forest,0.8191307805377255,1
499,310535.6842,2488543.709,0,train,Random Forest,0.3798724506201744,0
500,310966.6167,2456947.191,1,train,Random Forest,0.6798581361588376,1
501,309622.9568,2453332.086,0,train,Random Forest,0.21587333505130227,0
502,307003.9568,2496334.746,0,train,Random Forest,0.4114397160227824,0
503,306639.4842,2496395.657,0,train,Random Forest,0.2963563292133355,0
504,306064.004,2470398.606,1,validation,Random Forest,0.6538468742850563,1
505,292033.2103,2479853.978,0,test,Random Forest,0.7306083045807988,1
506,294824.2588,2438907.682,1,train,Random Forest,0.7440454421950072,1
507,308461.0785,2456360.006,0,train,Random Forest,0.3959175435326764,0
508,296304.2115,2476588.658,0,validation,Random Forest,0.24385737584229233,0
509,300759.3506,2444912.785,0,train,Random Forest,0.24641640522562938,0
510,316414.251,2497227.292,0,train,Random Forest,0.3490892246393407,0
511,303722.2098,2469657.01,0,validation,Random Forest,0.26420335515890986,0
512,304407.8786,2452554.242,0,train,Random Forest,0.4963746660870584,0
513,292681.833,2444001.133,0,test,Random Forest,0.5000842113575794,0
514,296029.763,2474489.718,1,validation,Random Forest,0.3635637022899046,0
515,295054.2088,2443053.462,0,test,Random Forest,0.3957062015680815,0
516,293562.1979,2443404.896,0,test,Random Forest,0.2196820173760714,0
517,293202.4557,2439415.85,0,test,Random Forest,0.3686172263462955,0
518,304224.885,2455567.275,0,train,Random Forest,0.5682494979241656,1
519,318793.3904,2496196.795,1,train,Random Forest,0.7043330997443868,1
520,303531.1604,2490492.445,0,train,Random Forest,0.1988252330690217,0
521,313097.4377,2465399.095,1,train,Random Forest,0.6666614809649252,1
522,303509.1597,2471636.302,0,train,Random Forest,0.49308066696883013,0
523,309274.7508,2471732.135,0,train,Random Forest,0.7315464536421925,1
524,297037.7331,2480214.576,0,train,Random Forest,0.48540783510011903,0
525,310413.8053,2453194.351,0,train,Random Forest,0.2910977295808922,0
526,291774.6843,2442231.92,0,test,Random Forest,0.5520593531338364,1
527,300988.8416,2472329.648,0,train,Random Forest,0.5283230284265282,1
528,314464.661,2489989.338,0,train,Random Forest,0.27736413675217436,0
529,311731.8332,2496914.65,0,validation,Random Forest,0.48313874471132645,0
530,301638.6945,2495632.289,0,train,Random Forest,0.4055942320338395,0
531,309848.0789,2458043.681,0,train,Random Forest,0.5661663951855022,1
532,310225.3055,2454688.507,1,train,Random Forest,0.8502748254074691,1
533,297612.0409,2450628.074,0,test,Random Forest,0.6043749732395144,1
534,304527.8678,2460721.944,0,test,Random Forest,0.6620708724056282,1
535,311602.6086,2461602.976,0,train,Random Forest,0.34336060477087776,0
536,303631.6146,2464224.924,1,train,Random Forest,0.8329095692758579,1
537,305302.1951,2454783.002,0,train,Random Forest,0.37763629164936563,0
538,309293.8726,2483582.217,0,test,Random Forest,0.7356271917691324,1
539,301728.3714,2447742.184,1,train,Random Forest,0.8328089828475852,1
540,303236.7154,2474767.871,0,train,Random Forest,0.6181091400505875,1
541,294093.2261,2439204.13,0,train,Random Forest,0.22546580004286118,0
542,312091.1195,2462826.73,0,train,Random Forest,0.5398734341970239,1
543,302223.1166,2494539.476,0,train,Random Forest,0.517205872519127,1
544,304432.0996,2463834.193,0,train,Random Forest,0.4734110134520128,0
545,312218.6056,2495575.285,0,train,Random Forest,0.30810054083128885,0
546,309781.2709,2495395.464,1,train,Random Forest,0.7305283040689082,1
547,290709.5191,2489703.633,0,train,Random Forest,0.49383128587411224,0
548,310164.6954,2456351.439,1,train,Random Forest,0.8157547705271473,1
549,309414.092,2472366.959,0,train,Random Forest,0.24195882959199655,0
550,302813.8424,2475733.857,0,train,Random Forest,0.33409007514089256,0
551,291100.1913,2442613.412,1,test,Random Forest,0.6485167294998947,1
552,303376.9968,2453825.164,0,train,Random Forest,0.25694653602251166,0
553,316145.811,2494815.517,0,train,Random Forest,0.3390681573203694,0
554,304561.2331,2496331.928,0,train,Random Forest,0.33798980639280485,0
555,305357.1997,2498209.994,0,train,Random Forest,0.5154245516726084,1
556,306318.2331,2455697.653,1,train,Random Forest,0.7739476450295387,1
557,298294.4888,2442083.581,0,test,Random Forest,0.7042772181919713,1
558,310720.9307,2469885.182,0,train,Random Forest,0.3636154379284582,0
559,296366.4914,2438310.587,0,train,Random Forest,0.48755853625899437,0
560,308651.0098,2453384.505,0,train,Random Forest,0.2199733172792936,0
561,292001.7425,2441164.304,0,test,Random Forest,0.27851680635610515,0
562,305820.3615,2485071.275,1,train,Random Forest,0.7726183975369858,1
563,311569.8706,2469301.129,1,train,Random Forest,0.6950791799203077,1
564,300410.4877,2457662.767,1,train,Random Forest,0.7582920565025746,1
565,304778.5677,2469806.235,0,validation,Random Forest,0.6123709412034793,1
566,310121.8864,2470299.317,0,train,Random Forest,0.4650023150197121,0
567,309271.0834,2491097.97,0,train,Random Forest,0.35564018794976915,0
568,308137.864,2456923.394,0,test,Random Forest,0.7942846574347814,1
569,303591.1747,2463745.596,1,train,Random Forest,0.6675505344887712,1
570,306256.235,2463422.903,1,train,Random Forest,0.736637416973842,1
571,296138.3647,2482925.063,1,train,Random Forest,0.7689934197080522,1
572,311218.1847,2456634.87,0,train,Random Forest,0.4860705851917061,0
573,299534.3532,2475568.472,0,train,Random Forest,0.34681872545450954,0
574,301135.8404,2439410.737,1,train,Random Forest,0.6842447793571864,1
575,311326.6767,2490661.015,0,train,Random Forest,0.6160944191047856,1
576,310416.3152,2459843.644,0,train,Random Forest,0.7997060477607663,1
577,313409.2394,2470190.038,0,train,Random Forest,0.3254908470530839,0
578,311460.0363,2463948.587,0,train,Random Forest,0.5185595315774234,1
579,309582.2501,2463973.499,1,train,Random Forest,0.7835623288183016,1
580,298087.4563,2448666.73,0,test,Random Forest,0.39779925909472763,0
581,309782.0144,2494623.516,0,train,Random Forest,0.29277024052068257,0
582,294700.8084,2447661.794,0,test,Random Forest,0.6939979887659542,1
583,303478.8809,2466553.166,0,train,Random Forest,0.3046468483390048,0
584,300925.4892,2495868.199,0,train,Random Forest,0.3487716442486372,0
585,300287.5549,2444592.317,0,train,Random Forest,0.17927229318636906,0
586,302323.7443,2493126.617,1,train,Random Forest,0.7460224369755747,1
587,306287.6344,2463511.862,1,train,Random Forest,0.6474639579424332,1
588,306893.8779,2452375.057,0,train,Random Forest,0.5759531792926933,1
589,310247.1877,2468542.994,0,train,Random Forest,0.5347114731836041,1
590,307254.5252,2464011.952,0,train,Random Forest,0.4614071474586307,0
591,311402.7893,2490160.972,1,train,Random Forest,0.6185371259768111,1
592,319335.9355,2496644.551,1,train,Random Forest,0.6977165867266254,1
593,309154.3586,2458294.721,0,train,Random Forest,0.5801083832337816,1
594,308778.3244,2483837.511,1,test,Random Forest,0.6439370950466525,1
595,299170.0949,2444552.404,1,train,Random Forest,0.6077447772848174,1
596,293528.4814,2484454.958,1,train,Random Forest,0.8288320761011979,1
597,310499.924,2471547.902,1,train,Random Forest,0.6788255862084814,1
598,312879.7117,2468529.329,0,train,Random Forest,0.6911768011447927,1
599,316551.9148,2493081.808,0,train,Random Forest,0.5230073700269131,1
600,297831.3328,2442938.239,0,test,Random Forest,0.6951542126297142,1
601,312793.5112,2465112.875,0,train,Random Forest,0.26087011675519745,0
602,290480.0806,2482845.313,1,train,Random Forest,0.7455907987437752,1
603,308060.8139,2467674.643,0,validation,Random Forest,0.6337824260834486,1
604,313627.4304,2492446.058,1,train,Random Forest,0.7493071914618259,1
605,304303.0534,2469842.568,0,validation,Random Forest,0.5531534482003483,1
606,306180.8243,2485014.454,1,train,Random Forest,0.7821674270401345,1
607,306279.9725,2476570.877,1,train,Random Forest,0.6852074316060215,1
608,311102.5607,2457609.21,1,train,Random Forest,0.7827474464771963,1
609,305160.5629,2460426.012,0,test,Random Forest,0.6405360039150881,1
610,305337.7019,2488817.659,0,train,Random Forest,0.28032576992758135,0
611,302807.2378,2474491.026,0,train,Random Forest,0.5876967406841278,1
612,301725.7563,2464516.616,1,train,Random Forest,0.6341491002991382,1
613,305569.2996,2473113.766,0,train,Random Forest,0.6043801437960163,1
614,293993.6164,2485144.575,1,train,Random Forest,0.8190647527411185,1
615,306830.3207,2492348.525,1,train,Random Forest,0.6907463582549174,1
616,294578.4769,2483706.123,1,train,Random Forest,0.8084802419882787,1
617,301082.5613,2444565.066,1,train,Random Forest,0.6482955813264722,1
618,295573.252,2480850.947,0,train,Random Forest,0.5893123989404716,1
619,302814.8828,2475741.483,0,train,Random Forest,0.3125975222803053,0
620,295209.0467,2474285.839,0,validation,Random Forest,0.4532010690346367,0
621,302402.8588,2467710.487,0,train,Random Forest,0.5713906062077765,1
622,298485.115,2473108.744,1,validation,Random Forest,0.22901481910214347,0
623,304458.8998,2452917.455,1,train,Random Forest,0.8054421611672415,1
624,308518.2161,2491971.661,1,train,Random Forest,0.7219235008956797,1
625,299873.0968,2474835.892,0,train,Random Forest,0.5089865815113145,1
626,311771.2335,2490790.725,1,train,Random Forest,0.7231314210250629,1
627,301929.4391,2496388.736,0,train,Random Forest,0.3670220513122025,0
628,306184.3785,2488927.021,0,train,Random Forest,0.3256571831529186,0
629,312199.4055,2464128.162,0,train,Random Forest,0.5743387252117184,1
630,314646.7862,2490156.555,0,train,Random Forest,0.30401734081178605,0
631,306745.5021,2460358.331,0,test,Random Forest,0.4880956989183048,0
