POINT_X,POINT_Y,LULC,NDVI,Elevation,Slope,Curvature,Aspect,TWI,Drainage_Density,Precipitation,Distance_to_Road,Distance_to_River,SPI,Class
349212.3531,2544423.268,7,0.568918049,14,1.007493854,-6,270,4.040089501,0.000535064,3416.148193,391.0161438,552.9803467,-4.040089501,0
327844.8877,2539501.674,2,0.717345476,8,3.431063414,-2,35.90450668,4.893435143,0.000755288,3139.685547,391.0161438,0,-0.734697989,0
342494.6721,2532847.136,5,0.544280469,10,3.540071011,-6,121.5558014,2.782644915,0.000607152,3339.531494,391.0161438,782.0322876,-2.782644915,1
338735.1321,2544459.783,5,0.533104479,7,2.217274427,-7,114.7142792,3.251190643,0.001109564,3274.138184,391.0161438,391.0161438,-3.251190643,1
340362.3907,2551929.707,5,0.539486527,7,1.369595289,-3,227.3847656,3.733103013,0.001076839,3249.744141,0,391.0161438,-3.733103013,0
344787.4206,2533879.855,5,0.623109162,6,1.006784678,11,270,4.040793395,0.000617076,3378.662598,1236.501587,874.3386841,-4.040793395,0
332766.1397,2550956.503,7,0.434865445,14,0,-8,0,11.51292546,0.00047729,3124.248779,391.0161438,0,-11.51292546,0
345755.6797,2535227.471,5,0.45522663,8,2.956455231,2,199.8952637,2.963154296,0.000664363,3395.727539,874.3386841,391.0161438,-2.963154296,1
337715.7798,2555827.433,5,0.576828599,8,1.369786859,8,312.6078796,3.732963155,0.000601246,3152.382568,391.0161438,391.0161438,-3.732963155,0
330097.8576,2547879.426,5,0.559281409,8,2.737211943,-1,312.6232605,3.040316791,0.000816249,3164.771973,391.0161438,552.9803467,-3.040316791,0
327480.3784,2549502.841,5,0.590920806,10,2.110175848,-2,28.51795387,3.300732038,0.000645258,3129.221436,0,0,-3.300732038,0
347367.5989,2554701.414,7,0.607999742,15,2.218541861,-3,294.6991882,3.250618765,0.000545344,3329.112793,391.0161438,0,-3.250618765,0
333407.0836,2549720.318,7,0.620915055,11,0.927409947,2,180,4.122881649,0.000646616,3155.668701,0,552.9803467,-4.122881649,0
329110.7263,2523362.974,5,0.495948911,5,1.368177891,4,47.33010101,13.5807381,0.000541877,3447.016357,0,782.0322876,6.112042693,0
345261.2199,2541963.379,7,0.589286685,11,2.014033794,4,90,3.347391071,0.000570292,3329.551758,0,391.0161438,-3.347391071,0
332536.8168,2547079.179,7,0.643494606,10,2.737138748,-2,47.37533569,3.733490748,0.000680212,3204.624023,0,391.0161438,-2.347300954,0
350750.1252,2541244.636,5,0.481976837,5,0,4,0,11.51292546,0.000440828,3383.287354,782.0322876,0,-11.51292546,0
343190.0376,2555749.723,5,0.547022998,9,2.110383511,-2,208.5283356,5.09239304,0.00096434,3268.618652,391.0161438,0,-1.509100209,0
337646.2502,2529202.673,7,0.566339016,9,4.124591827,4,282.97229,2.629391736,0.000693786,3380.244629,0,391.0161438,-2.629391736,1
348311.9133,2537139.206,5,-0.085722312,10,0.927409947,-6,0,7.490177479,0.000345823,3417.626953,0,391.0161438,-0.756182077,1
341929.6729,2547762.918,5,0.443559647,7,1.854334116,5,180,4.528655528,0.000831747,3395.001709,391.0161438,391.0161438,-2.331636826,1
323244.6264,2537229.092,2,0.62048012,10,2.95649457,-1,160.1026306,2.963140969,0.000795551,3266.526611,0,391.0161438,-2.963140969,0
350450.2249,2541230.657,5,0.591444194,6,3.158077002,8,72.93891907,4.506506939,0.000469462,3380.546631,874.3386841,391.0161438,-1.287776092,1
344934.9276,2548458.253,7,0.676441669,11,3.838674784,-2,195.1984863,2.70145295,0.001133552,3414.9729,0,391.0161438,-2.70145295,0
340197.1221,2548448.787,7,0.140485972,7,3.838673353,10,195.1983948,4.310891236,0.001109018,3329.5,0,391.0161438,-1.09213463,0
333839.8146,2533162.404,2,0.599933386,8,1.368663073,5,47.34883118,3.73378387,0.000654066,3308.409668,391.0161438,552.9803467,-3.73378387,0
348048.9752,2551304.814,7,0.57799834,15,2.780288458,7,180,3.717828236,0.000639487,3361.632813,552.9803467,552.9803467,-2.331636818,0
335773.4472,2534914.334,2,0.684387028,13,2.216107368,-10,245.2718201,5.649612792,0.000582723,3291.373047,391.0161438,0,-0.854057135,0
340974.0621,2544020.812,7,0.502580941,10,0,1,0,11.51292546,0.000987242,3322.1875,0,552.9803467,-11.51292546,0
346767.067,2541327.438,7,0.417632788,10,3.541533947,5,301.5412292,11.59209357,0.000566331,3335.54834,0,0,6.027470504,0
324019.2429,2536138.617,2,0.515261114,10,5.022220612,3,270,2.431675298,0.00084972,3267.950195,0,0,-2.431675298,0
340930.3144,2549704.908,5,0.550142527,6,3.021043062,-1,90,8.083171584,0.000973446,3311.122559,391.0161438,0,2.199967175,0
344809.1886,2545653.921,7,0.636413872,8,4.1288867,3,282.9585266,11.38974102,0.000722504,3451.541992,1173.048462,0,6.132907458,0
334149.8435,2538121.201,7,0.672534108,11,1.854334116,4,180,6.320414998,0.000903584,3227.904541,0,0,-0.53996315,0
342368.4035,2547507.434,2,0.701342881,11,4.129361629,-1,102.9570007,3.321379308,0.000981722,3413.628662,0,782.0322876,-1.935154196,1
347060.3341,2553401.038,2,0.611878037,16,3.432172298,9,144.06987,2.813669743,0.000665184,3335.020752,552.9803467,391.0161438,-2.813669743,0
341222.0274,2555941.129,7,0.636883676,10,0.927409947,3,0,5.221493938,0.001020348,3219.883301,391.0161438,391.0161438,-3.024681024,0
345593.506,2556131.746,2,0.585036159,17,1.369806767,-6,47.39290237,3.732948622,0.000706221,3285.129883,391.0161438,391.0161438,-3.732948622,0
339543.158,2531926.114,7,0.713012516,9,1.006650686,2,90,4.734073624,0.000643521,3335.750732,0,0,-3.348063698,0
332991.1819,2545909.448,7,0.569031179,9,2.110063076,11,28.51230812,4.399397804,0.000622084,3209.4729,0,782.0322876,-2.202354136,0
348690.8925,2542950.888,5,0.485273004,8,0,-1,0,13.71015004,0.000730441,3384.86377,0,0,-11.51292546,0
340748.2021,2548339.037,5,0.515355885,3,2.110144138,8,331.4836426,8.38215144,0.001105244,3346.337891,0,391.0161438,1.78038761,0
341071.3545,2538997.621,5,0.531425416,6,0.927409947,1,180,4.816028829,0.000642819,3277.85376,391.0161438,1612.200928,-3.4300432,1
327137.05,2526917.964,5,0.589365959,8,0,-8,0,15.42494847,0.000662323,3388.982666,0,0,-11.51292546,0
326254.1739,2538161.733,7,0.660143912,10,2.109811306,2,28.49971199,3.300904917,0.000788492,3176.013428,0,552.9803467,-3.300904917,0
338584.0214,2518319.557,1,-0.067716539,10,0,1,0,11.51292546,7.71E-05,3395.866699,1105.960693,1409.828735,-11.51292546,1
332672.8061,2549087.473,2,0.673959017,8,1.369449973,1,312.6208496,6.56642246,0.000701026,3160.355713,0,0,-0.900389384,0
336315.9412,2537311.441,7,0.482125044,11,2.013397455,-5,90,8.230509166,0.000746243,3253.779541,0,391.0161438,1.534812419,0
330199.7607,2546585.497,5,0.488709241,9,1.369323134,-10,132.6257172,3.733301737,0.000861125,3183.87207,391.0161438,0,-3.733301737,0
328929.9824,2523638.053,1,0.009310445,2,0,0,0,11.51292546,,3442.205811,,,-11.51292546,0
341007.5914,2558698.933,5,0.568064272,10,2.016285658,-4,270,11.70329744,0.001005559,3177.604736,391.0161438,391.0161438,5.010467494,1
348602.726,2547258.444,5,0.330533534,18,2.110112429,-24,331.4852295,5.092521581,0.000615763,3448.620361,391.0161438,0,-1.509228779,1
336196.1111,2519447.775,5,0.199764639,5,2.214232206,2,245.2494507,3.252564654,0.000206664,3395.866699,0,391.0161438,-3.252564654,0
334710.5149,2547697.035,7,0.597405255,14,2.014787912,-8,90,3.347016507,0.000562148,3222.387207,0,391.0161438,-3.347016507,0
330404.52,2542469.234,5,0.658901036,9,2.217022657,3,114.7172775,3.251304283,0.000855229,3122.804688,0,0,-3.251304283,0
342799.5827,2529760,1,-0.161751002,2,0,0,0,21.13418272,0.000150193,3363.833008,552.9803467,1409.828735,-11.51292546,1
344126.8234,2547787.419,5,0.293795615,7,2.110126257,-1,331.4845276,12.01022063,0.00108553,3436.089111,391.0161438,782.0322876,5.408438202,0
344371.4189,2550446.652,5,0.733583748,9,3.159839153,1,107.0512543,7.99026037,0.001194819,3343.869873,391.0161438,0,2.197060019,1
332815.6468,2544467.966,7,0.587719798,8,2.780288458,3,180,3.024681056,0.000673995,3181.818848,0,0,-3.024681056,0
323699.4743,2548607.175,7,0.592089117,11,2.110146284,2,208.5164642,5.60333115,0.000800672,3183.213135,391.0161438,0,-0.99840519,0
336031.1982,2542587.205,5,0.420107901,8,2.217041254,-2,294.717041,3.251295888,0.000764838,3184.575439,0,0,-3.251295888,0
331375.1362,2533918.493,7,0.605839431,10,1.368697882,-9,227.350174,3.733758438,0.001046014,3266.389893,0,552.9803467,-3.733758438,1
329263.9624,2531714.019,5,0.499244571,11,1.854334116,-2,0,3.43004324,0.00094626,3260.805664,0,0,-3.43004324,0
340615.3881,2547145.071,5,0.483813494,7,3.15919733,4,107.0548325,7.893925958,0.000939828,3372.796875,782.0322876,0,2.100318653,1
338335.3505,2536731.052,2,0.677500665,11,2.736120224,2,47.35567474,3.040716238,0.000669193,3270.729248,0,874.3386841,-3.040716238,0
347361.698,2555587.133,5,0.424051583,18,1.36978066,-6,132.6081085,3.73296768,0.000406111,3316.075439,0,782.0322876,-3.73296768,0
336047.7901,2522479.85,5,0.239520952,8,2.214600086,-2,245.2538452,3.252398402,0.000529466,3404.305176,0,391.0161438,-3.252398402,1
334670.098,2531706.267,5,0.525221705,11,4.125222683,-7,257.0297241,2.62923829,0.000576472,3335.737549,0,0,-2.62923829,1
337236.7555,2526953.992,5,0.61098367,7,2.10945797,4,28.48200798,5.380514051,0.000589239,3417.111816,0,0,-1.221868486,0
341581.7667,2550016.146,7,0.699141204,9,2.110198736,1,151.4809113,3.300721185,0.000935366,3315.51416,0,0,-3.300721185,0
336126.7506,2518990.129,11,0.140779912,5,3.153786182,2,107.0850525,3.591578319,0.00019184,3395.866699,0,391.0161438,-2.20537469,1
341838.6517,2550531.939,7,0.446905166,7,2.110214472,6,151.4801178,3.300713723,0.000956201,3305.450195,0,391.0161438,-3.300713723,0
331996.3593,2541988.816,7,0.597144842,11,1.36909759,0,132.6344147,3.733466456,0.000857737,3130.768066,552.9803467,391.0161438,-3.733466456,0
338773.1849,2545414.528,5,0.507658422,6,0.927409947,11,0,8.902005142,0.001047203,3300.549561,0,0,0.655629476,1
330909.4851,2534760.601,5,0.656448066,10,3.156788588,-1,72.93172455,2.897477837,0.001020555,3252.286621,0,391.0161438,-2.897477837,0
335288.5673,2542539.057,2,0.671979129,7,2.736688137,8,132.6333618,3.733655606,0.000821106,3173.92749,391.0161438,0,-2.34746583,0
338301.9998,2550820.312,5,0.676555991,5,5.11114502,13,100.4270096,6.242675587,0.000754289,3242.758545,391.0161438,0,1.41449784,0
338031.6692,2556129.753,5,0.644611835,10,0,-9,0,11.51292546,0.000615344,3148.891846,0,552.9803467,-11.51292546,0
340301.8375,2544232.379,1,0.197510645,9,2.736864567,3,312.6299438,3.040443875,0.001062266,3309.786133,0,0,-3.040443875,0
335480.8216,2540520.535,5,0.572031856,7,1.369025946,1,227.3628235,5.679428935,0.000950905,3179.967529,0,391.0161438,-1.78796721,0
336653.2968,2533825.444,7,0.760440946,10,1.368696451,-4,47.35011673,5.525518953,0.000621985,3308.036377,391.0161438,552.9803467,-1.942348709,0
339706.8201,2540218.587,5,0.592701435,7,3.43112874,1,144.0939789,2.813974519,0.000694114,3235.082764,0,552.9803467,-2.813974519,1
333366.7827,2550564.551,7,0.655448675,12,2.110212564,-3,28.51978874,3.300714627,0.000557731,3137.486572,0,0,-3.300714627,0
347603.3125,2543522.292,2,0.725892484,10,2.109990835,4,151.4913025,3.300819774,0.000714825,3390.641357,0,782.0322876,-3.300819774,1
349087.3564,2543864.752,5,0.53679055,9,0,1,0,14.64841968,0.000560885,3403.905762,0,391.0161438,-11.51292546,0
340849.2011,2524330.224,1,0.059813511,6,0.927409947,2,0,5.221493938,7.70E-05,3419.670654,391.0161438,552.9803467,-3.024681024,1
323653.2071,2549075.786,7,0.593724132,10,1.854334116,1,180,4.816337601,0.000583805,3184.675049,0,782.0322876,-2.04398049,0
336653.2241,2520258.563,1,-0.043863535,7,1.36803174,-2,312.6755371,4.832857524,0.000265957,3395.866699,391.0161438,552.9803467,-2.635912029,1
347830.9885,2553204.863,5,0.365079373,12,2.110302925,5,151.4756927,3.300671781,0.000628424,3347.477783,782.0322876,0,-3.300671781,1
349605.2411,2546120.426,5,0.462074429,10,3.542362928,9,301.5329895,7.058662276,0.000357983,3452.890869,391.0161438,391.0161438,1.494510681,1
335862.318,2559496.429,7,0.528536379,14,3.704791784,-13,0,2.737050446,0.000444488,3095.114014,0,391.0161438,-2.737050446,0
343786.365,2546473.841,7,0.395966798,13,0.927409947,-1,0,7.341757474,0.000799352,3465.905273,391.0161438,782.0322876,-0.904598674,0
321242.1064,2541335.852,5,0.514812768,8,2.013909817,-1,270,3.347452663,0.000991281,3195.402588,782.0322876,0,-3.347452663,0
344245.6023,2557933.987,5,0.434113532,12,0.927409947,3,180,4.122881649,0.001081973,3263.400391,0,391.0161438,-4.122881649,0
323429.3413,2534330.638,7,0.654329836,10,0,0,0,13.12236338,0.000620942,3305.782715,0,0,-11.51292546,0
331723.394,2536529.456,7,0.612120032,9,2.956480503,8,199.8966217,8.597935337,0.00101247,3243.587646,391.0161438,0,2.671450954,0
333184.7379,2550208.272,5,0.634544194,9,3.54303503,1,301.5263062,3.880418277,0.000598498,3143.604248,0,0,-1.68330136,0
338214.4229,2540196.196,7,0.530367017,12,1.369012356,3,227.3623047,3.733528712,0.000701077,3208.973877,0,552.9803467,-3.733528712,0
335630.2403,2538848.671,5,0.570159853,8,2.109837055,0,208.5009918,5.246802854,0.000850514,3218.796143,0,391.0161438,-1.355215184,1
329097.225,2541611.314,5,0.49942553,7,2.736590862,4,47.36476135,8.796286231,0.001032297,3101.622559,0,391.0161438,2.71498967,0
341763.4542,2534254.348,5,0.557867467,7,0,0,0,12.89921983,0.000833354,3327.345947,0,391.0161438,-11.51292546,0
326023.0978,2537214.324,7,0.665019751,10,1.368858814,4,312.6436157,3.733640869,0.000755911,3204.48291,0,552.9803467,-3.733640869,0
350541.095,2545698.167,5,0.620444059,21,2.014543295,-12,270,3.347137991,0.000250131,3444.855957,0,782.0322876,-3.347137991,0
339531.3092,2523442.311,1,0.042378835,6,0,6,0,12.20607265,7.96E-05,3419.670654,391.0161438,782.0322876,-11.51292546,0
336914.6594,2518544.875,2,0.689098239,7,1.00575161,3,270,4.041819654,0.00010924,3395.866699,874.3386841,874.3386841,-4.041819654,0
328639.1098,2539811.553,7,0.442368507,7,2.780288458,-2,0,4.410975417,0.000882701,3136.273682,0,391.0161438,-1.638541112,0
342225.6208,2539775.751,2,0.64276731,9,2.109868526,9,28.50257301,3.300877779,0.000647351,3286.885498,0,391.0161438,-3.300877779,0
330009.1119,2540556.403,2,0.631459713,9,4.214071751,-13,28.5036087,12.38396509,0.000935906,3131.617676,391.0161438,552.9803467,7.16811646,1
341442.8898,2550179.401,7,0.418927848,12,0,0,0,11.51292546,0.000948307,3307.456055,0,0,-11.51292546,1
337234.1229,2549948.778,7,0.628250122,12,2.21794486,-4,245.2937012,3.250888096,0.000656545,3235.935303,782.0322876,782.0322876,-3.250888096,0
337490.844,2557279.38,5,0.606007636,10,2.738156796,2,132.6050262,3.039971209,0.000601751,3128.567139,0,782.0322876,-3.039971209,1
338126.6752,2537605.774,5,0.678304374,6,1.007028222,2,270,5.986461757,0.00065223,3254.766113,0,391.0161438,-2.09512893,1
338865.2234,2558317.706,7,0.457671702,6,2.738260984,2,312.6030273,4.831692578,0.000610789,3123.912354,0,0,-1.248347854,1
333471.651,2540144.956,5,0.536375821,8,2.216740847,-1,294.7206421,5.64932677,0.000911761,3170.077881,0,391.0161438,-0.853771045,0
325110.5473,2547526.591,5,0.56287688,12,2.737175226,-11,227.3760376,5.342915316,0.000840057,3136.887207,0,391.0161438,-0.737933357,0
344526.6694,2536049.443,7,0.642835557,7,1.368810177,6,227.3545074,3.7336764,0.000828954,3374.528076,0,391.0161438,-3.7336764,0
321931.6864,2531830.773,5,0.614028811,10,2.735617638,-9,312.6540222,4.832659651,0.000722685,3375.644043,0,391.0161438,-1.249315095,0
333278.4057,2525337.743,5,0.460489661,6,0.927409947,5,180,6.202323191,0.000720724,3420.163086,0,0,-2.043980451,1
347805.1697,2544499.247,5,0.532998323,6,4.101452351,6,47.37069321,4.714477788,0.000733495,3417.278809,391.0161438,391.0161438,-0.555716721,1
331446.4553,2528738.957,7,0.629945219,9,2.956302881,-7,340.112915,3.65635309,0.00071536,3354.999023,0,782.0322876,-2.270155534,0
328337.6279,2537209.604,7,0.615696371,9,2.109782696,3,331.501709,4.687212847,0.000937983,3208.284912,391.0161438,0,-1.914827677,1
332121.5829,2545323.141,1,0.5758214,13,0.927409947,-9,0,4.122881649,0.00066073,3190.661133,0,552.9803467,-4.122881649,0
324706.1251,2539415.643,5,0.582975686,8,2.216643333,-2,114.7217941,3.944622701,0.00081456,3138.361084,391.0161438,0,-2.55845749,0
347891.9751,2535044.759,2,0.684831142,13,1.854334116,-11,0,3.43004324,0.000449396,3428.272217,874.3386841,782.0322876,-3.43004324,0
321436.6211,2549539.225,2,0.625607371,10,3.159619331,-4,287.0524902,3.995192156,0.000506657,3288.907715,0,391.0161438,-1.798088333,0
331336.5296,2532869.831,1,0.151119933,9,2.215852976,-4,245.2687836,4.350444692,0.000767688,3275.301514,0,0,-2.153392381,1
331583.5844,2550936.039,5,0.636058092,10,5.043654919,3,336.5038757,3.526007273,0.000557425,3117.01123,0,552.9803467,-1.328858227,0
331790.1742,2536237.933,1,0.323524863,4,1.368813276,6,227.3546295,9.368463739,0.00101247,3249.806396,391.0161438,0,1.90069855,1
329540.1891,2540531.895,7,0.395469934,8,2.216785908,3,294.7200928,3.251411155,0.00095213,3126.744629,0,391.0161438,-3.251411155,0
328880.1002,2541633.151,2,0.654127896,9,1.369077802,3,227.3648224,9.489223123,0.001019776,3098.467773,391.0161438,552.9803467,2.021844296,0
346198.6736,2558703.332,5,0.375326097,11,2.219033957,3,245.3066559,6.861314727,0.000450651,3255.445068,0,552.9803467,0.360270034,1
337647.2585,2548814.112,7,0.611519277,12,2.737312555,-10,227.3786926,3.733427167,0.000703453,3260.077148,0,0,-2.347237367,1
340590.2267,2547268.488,5,0.438054234,5,4.214510441,-3,28.51463509,7.604964278,0.000939828,3369.199463,782.0322876,0,2.389325492,1
335794.1541,2537561.794,5,0.479436547,11,1.368878484,-10,312.6428528,3.7336265,0.000749588,3247.6521,391.0161438,391.0161438,-3.7336265,0
329198.9887,2537145.072,2,0.600142062,11,3.540780544,-9,301.5487366,2.782444027,0.001034934,3211.465576,0,391.0161438,-2.782444027,0
335449.8948,2530878.761,5,0.542224467,9,2.012532234,-6,90,3.348137299,0.000609671,3351.643311,0,0,-3.348137299,0
334813.5312,2548980.931,7,0.629232228,11,2.217824221,3,245.2922668,3.250942531,0.000657386,3198.855957,0,552.9803467,-3.250942531,0
330464.2098,2539493.173,7,0.505843818,13,4.426708221,-12,65.27843475,12.33506867,0.000992554,3161.51001,782.0322876,0,7.21804142,1
330243.9318,2543743.744,7,0.61245513,6,1.369181275,10,47.36881256,3.733405336,0.000918734,3142.719482,0,391.0161438,-3.733405336,0
348674.7751,2538824.267,7,0.677052021,11,1.007117033,1,90,4.040463453,0.000386041,3390.198486,0,782.0322876,-4.040463453,1
346251.0325,2558924.307,7,0.309850872,17,2.738328457,1,47.39827728,6.650826349,0.000383256,3253.068115,0,391.0161438,0.570806072,0
336645.9099,2539650.662,7,0.670758545,13,3.704791784,-10,180,2.737050446,0.000805,3206.905029,0,552.9803467,-2.737050446,0
330404.8739,2544275.202,2,0.731749058,6,3.542008877,5,301.536499,4.573855818,0.000899525,3153.773682,0,0,-0.990471495,0
330052.8166,2551284.01,7,0.658076823,14,0.927409947,-4,180,4.122881649,0.00044341,3102.662598,0,874.3386841,-4.122881649,0
324085.0195,2545268.905,7,0.547527075,6,2.014443874,3,270,3.34718737,0.000978172,3137.804199,0,391.0161438,-3.34718737,1
325033.7026,2549088.336,5,0.588190317,5,2.217824221,3,294.7077332,6.509039069,0.000634291,3133.933594,0,0,0.006905758,0
343882.9102,2540213.874,7,0.671255052,11,0.927409947,3,180,4.122881649,0.000633427,3312.319336,0,391.0161438,-4.122881649,0
346718.5287,2542579.659,7,0.584067583,11,0.927409947,-1,0,4.122881649,0.000694516,3357.188965,0,391.0161438,-4.122881649,0
341987.055,2557911.278,7,0.650122046,13,2.218931675,-1,114.6945648,3.943590123,0.001123978,3218.827148,0,552.9803467,-2.557424779,1
332776.1458,2549728.931,5,0.556121647,8,1.007840514,3,90,6.747795804,0.000641438,3149.052734,0,391.0161438,-1.332225786,0
330953.1194,2535841.991,7,0.642015338,11,0,0,0,12.20607265,0.001065813,3244.141602,0,391.0161438,-11.51292546,1
343387.1263,2549815.677,5,0.578431845,5,1.854334116,7,0,4.12319042,0.001093637,3354.135498,0,0,-2.737050461,0
352914.2591,2539658.142,5,0.548144162,8,1.368992567,1,227.3615417,12.57917642,0.000137936,3413.088379,1612.200928,1564.064575,5.111671792,0
324723.8588,2544118.415,2,0.599838376,8,2.780288458,6,180,3.024681056,0.001044445,3096.360596,0,391.0161438,-3.024681056,0
348665.4915,2537420.959,5,0.577530921,5,1.854334116,9,180,4.12319042,0.000354561,3413.830566,391.0161438,0,-2.737050461,0
335921.3083,2545670.556,1,0.339125991,14,2.217421293,-1,245.2874756,3.251124359,0.000810177,3250.998535,0,1236.501587,-3.251124359,0
345135.7739,2546375.389,2,0.742928505,10,2.110081911,5,28.51324844,3.300776583,0.000878945,3464.56665,552.9803467,391.0161438,-3.300776583,1
331667.5625,2539989.589,5,0.613242388,9,4.773844242,-5,219.1636963,6.593511402,0.000770836,3159.24585,0,0,1.628118554,0
324886.0038,2549925.224,5,0.445834696,8,3.838696003,-7,15.19965267,2.701447407,0.000426257,3129.43335,391.0161438,391.0161438,-2.701447407,0
338063.5261,2549687.085,7,0.50550133,7,2.015061855,-5,270,6.930399415,0.00085705,3253.721436,0,0,0.236362177,0
344864.7252,2546626.951,7,0.124240264,11,1.007641077,-7,270,4.733090617,0.000842747,3464.84375,391.0161438,391.0161438,-3.347080412,0
336268.3319,2528475.824,7,0.686960101,10,3.430202961,-10,35.88460541,2.814244974,0.000662076,3395.483643,391.0161438,391.0161438,-2.814244974,1
344528.0282,2535469.254,1,0.204886779,4,0,0,0,21.08915817,0.00084449,3374.841309,0,0,-11.51292546,1
348325.0768,2543372.812,7,0.57195574,11,2.109985828,-8,208.5084534,3.993969329,0.00071027,3391.286621,391.0161438,0,-2.607810652,0
325700.9368,2534771.106,7,0.606532037,10,2.735911131,-4,227.3516388,5.67985009,0.000714154,3249.546387,391.0161438,552.9803467,-0.401929724,0
327927.7029,2539568.843,5,0.666892588,7,2.013682365,1,270,5.427007212,0.000695135,3138.427979,391.0161438,0,-1.268372952,1
323353.4168,2538452.633,7,0.588857114,11,2.216523409,2,245.2767792,7.836497142,0.000781348,3220.03418,391.0161438,391.0161438,1.33318212,1
348011.2992,2551129.498,5,0.378652364,15,4.887181759,2,304.6080627,3.557677156,0.000639487,3363.934326,552.9803467,552.9803467,-1.360530541,1
346406.1424,2536090.369,7,0.713375032,11,4.021530628,-1,270,2.6547781,0.000696532,3406.463623,1612.200928,391.0161438,-2.6547781,0
331051.1192,2535645.077,2,0.699665666,10,2.013158321,-1,90,4.734120447,0.000972111,3246.734375,0,391.0161438,-1.961745054,0
345485.1595,2538698.137,5,0.598731875,6,2.109834909,-4,151.4990997,7.212916728,0.00074523,3356.611328,0,782.0322876,0.610863306,0
336417.3286,2543195.337,7,0.351084411,10,2.217120171,1,114.7161102,3.251260267,0.000851298,3202.880615,0,0,-3.251260267,0
329245.6543,2526715.901,5,0.304572642,3,0,0,0,21.35613209,0.000694704,3377.290283,552.9803467,391.0161438,-11.51292546,0
342342.911,2546741.796,7,0.549368382,11,3.020446301,-7,90,2.941705911,0.000828493,3432.139648,0,391.0161438,-2.941705911,0
339458.516,2540712.137,7,0.600385249,12,4.214087486,-10,208.5039978,2.607852715,0.000755286,3223.648926,0,0,-2.607852715,0
333072.7979,2543715.277,7,0.512004912,12,3.431394815,-9,215.9121704,3.507043983,0.000837965,3169.556885,0,552.9803467,-2.120832999,0
350077.4461,2544181.019,5,0.300457567,9,2.736870766,1,312.6298218,5.930813365,0.00041716,3411.817139,0,391.0161438,-0.150267394,0
339856.8063,2545582.132,7,0.692599952,11,1.854334116,-1,180,3.43004324,0.001001968,3338.703857,782.0322876,552.9803467,-3.43004324,1
328196.6702,2535642.485,2,0.773892939,8,2.216182232,6,114.7272873,5.816633071,0.000945355,3230.898682,0,552.9803467,-0.68697285,0
338195.3444,2527719.092,7,0.470209748,9,2.215236902,1,65.26144409,3.252110678,0.000518648,3402.955322,0,391.0161438,-3.252110678,0
322789.6307,2543828.687,7,0.631221414,10,3.838588715,-6,164.8062592,2.701475436,0.00092643,3160.965576,0,391.0161438,-2.701475436,1
332764.02,2534771,5,0.530887067,9,2.109704971,-8,151.5056152,3.994102531,0.000793884,3275.566406,0,552.9803467,-2.607943871,1
348368.5076,2551981.77,5,0.419649214,14,4.627367496,3,0,2.513937767,0.000422769,3356.802002,782.0322876,391.0161438,-2.513937767,1
344469.8117,2550088.348,2,0.695243299,11,0.927409947,-3,180,4.122881649,0.001185917,3356.210938,0,391.0161438,-4.122881649,0
333471.8317,2545953.7,5,0.601912379,11,2.780288458,5,0,3.024681056,0.000627783,3215.413818,0,391.0161438,-3.024681056,0
333566.9793,2534255.652,5,0.607026756,8,4.125885963,9,282.9681396,6.5803207,0.000656247,3290.955811,0,552.9803467,1.322030784,0
339560.695,2549559.857,5,0.623112023,8,1.854334116,-6,0,5.039481152,0.000991651,3288.592041,391.0161438,0,-1.820852382,0
333884.841,2536642.986,7,0.643108785,11,1.854334116,-1,180,8.486289045,0.000845499,3260.553711,0,552.9803467,1.625895705,0
325128.0013,2545416.051,2,0.66938746,8,1.00754571,6,270,7.175532267,0.000916747,3112.646973,0,0,-0.905087559,0
324315.5677,2543325.775,5,0.569197476,5,4.885396957,10,55.37742615,3.558044158,0.000978975,3091.473389,391.0161438,391.0161438,-1.360897571,0
353514.6638,2540674.045,1,0.545468271,8,2.956580162,5,199.9019623,4.572549885,0.000158309,3415.424072,1409.828735,552.9803467,-1.353828937,0
323229.2429,2544413.673,7,0.394024432,6,0,11,0,11.51292546,0.000937276,3156.240479,0,782.0322876,-11.51292546,1
347292.1827,2552945.385,5,0.328621894,12,0.927409947,6,180,4.122881649,0.000703713,3340.599854,552.9803467,0,-4.122881649,1
351773.0293,2539522.041,1,-0.190397739,9,2.736408472,-1,47.3612442,3.733757937,0.000244793,3399.81665,552.9803467,1612.200928,-2.347568171,0
342293.1041,2545414.335,5,0.515562952,5,1.007556081,4,90,6.812616483,0.000847593,3409.473389,0,391.0161438,-1.267971942,1
336257.553,2530730.256,7,0.6734097,11,1.368543386,-5,227.3442078,3.733871318,0.000560115,3354.280273,0,552.9803467,-3.733871318,1
333439.2393,2536705.639,7,0.653145194,10,2.736111164,-3,47.35549927,3.040719554,0.000918412,3255.388428,0,874.3386841,-3.040719554,0
332102.8511,2547980.688,5,0.431432128,10,1.007724166,-6,90,8.539670681,0.000839162,3181.49585,0,391.0161438,0.459386631,0
343721.2395,2536872.123,5,0.589494526,8,0,0,0,12.20607265,0.000973406,3354.150635,0,391.0161438,-11.51292546,0
336523.3282,2524181.383,1,0.079943895,7,1.368221641,0,47.33179092,6.778628875,0.000470535,3417.460938,391.0161438,782.0322876,-0.689982657,0
